id,customer_id,product_id,start_date,end_date,amount_invested,active
297342,390925,127764,2022-02-02,2023-06-28,65756.43,False
247343,304173,167391,2022-09-03,2023-11-09,60613.59,True
222790,371463,189680,2022-06-07,,38192.05,False
281159,326021,166398,2020-12-25,,16162.41,False
225357,390966,166538,2020-07-25,2023-08-08,94411.81,False
264854,349967,162469,2023-09-04,2024-04-14,6386.06,True
236368,385639,153522,2023-06-12,2024-06-09,4511.22,True
212160,333025,130520,2022-10-20,,39512.66,False
253157,301984,199512,2023-10-17,,61212.13,True
255853,388761,145451,2021-02-05,,32496.5,False
282836,350028,155897,2020-06-08,2024-01-08,58469.13,True
277585,302359,114750,2021-12-03,2023-02-28,65319.78,True
295997,303187,146151,2021-06-04,,54566.03,True
296607,347174,127344,2021-05-14,2023-07-19,29850.23,True
272377,335884,188519,2024-01-11,2024-03-12,1300.19,True
278753,364711,139485,2022-08-27,2022-12-10,42151.5,False
254772,350207,163459,2024-02-01,,46386.36,True
210519,356675,197381,2023-05-23,2023-12-19,44944.97,False
248911,357939,109892,2021-08-24,2022-04-25,98587.38,False
219733,342359,171133,2022-12-30,,83296.64,True
219927,358785,181508,2022-02-08,2023-03-02,86268.35,True
266609,328110,168660,2021-10-21,,85743.08,False
253384,355694,184297,2021-11-14,,38612.05,False
222557,320048,150585,2023-09-12,,62790.85,True
217475,393825,154505,2022-04-12,,92074.55,False
222676,336752,189822,2022-09-13,2023-07-27,84850.66,True
291473,378848,155941,2021-07-08,,82477.88,True
280865,369149,178137,2021-01-04,2023-07-11,49955.42,False
248920,367284,158210,2023-06-02,2023-07-08,66697.07,False
220855,341101,136793,2023-07-28,,85464.08,True
232654,333399,135848,2024-01-05,2024-03-10,79271.2,False
291551,396655,133939,2023-02-01,,19159.86,True
290741,373328,176049,2024-05-07,,6223.81,False
267578,370613,166344,2024-05-16,2024-06-21,17766.36,True
232760,356721,196217,2020-04-06,2021-05-14,94400.97,False
260363,312567,149625,2022-05-12,2022-06-06,39281.92,True
243776,339549,188287,2023-04-03,2023-07-03,97783.81,False
227629,382826,134743,2023-09-30,,70517.6,False
289866,399245,139071,2021-04-09,2022-09-14,70873.97,True
298645,380559,128629,2024-01-25,,88517.21,False
232073,360386,125073,2020-12-05,2021-09-27,29011.75,True
265452,363055,174164,2022-07-24,,98668.7,False
266732,383587,160102,2022-10-18,,93813.24,False
299900,364369,199903,2023-04-13,2024-04-18,1652.03,False
286461,346520,163369,2022-04-08,,57442.99,True
217851,370670,130227,2020-03-25,2020-08-13,88414.46,True
292420,370310,185383,2024-03-22,,45408.57,False
265836,362281,158305,2024-04-18,,66569.99,False
271456,382532,162818,2022-07-02,,67361.46,True
295537,330512,183665,2023-07-11,,70209.9,True
289689,383397,157874,2022-05-18,2023-01-13,20699.18,True
275954,348308,160416,2024-02-03,,46747.54,True
269571,343961,164160,2023-06-22,,49044.89,True
221909,324790,139003,2020-03-02,,25168.28,True
236117,350290,199317,2023-04-13,2023-05-16,67595.1,False
206168,358305,105889,2021-05-11,2022-02-27,22111.17,True
280789,343520,127276,2024-05-01,2024-06-28,69622.56,False
289845,348322,136910,2024-06-16,,60456.32,False
204772,313017,195781,2021-01-23,,45470.16,True
213798,354275,136413,2024-03-26,2024-06-16,96532.9,False
295105,344026,176553,2021-10-01,,43079.61,False
266481,319177,119054,2023-01-31,,23437.57,False
253453,392310,109205,2020-09-12,2021-02-11,52517.18,False
226811,399860,128123,2020-08-17,2024-07-03,94240.32,True
260897,316033,130693,2023-08-04,2024-06-20,99080.47,False
217629,301724,129202,2020-04-15,2020-12-01,9070.27,False
280372,347417,193253,2021-09-15,,73040.49,False
287142,337146,142316,2022-01-02,,86171.73,False
227465,303296,150059,2020-05-21,2024-02-13,45216.57,True
231291,314334,158231,2022-01-18,,45020.29,False
243795,346120,177904,2020-10-13,2022-12-28,14683.83,True
239654,385967,153057,2023-06-14,,14750.62,False
222007,313805,166117,2020-01-04,2023-05-01,46432.46,True
272873,315369,147271,2021-06-03,,39830.78,False
297958,378308,183617,2022-08-06,,22558.75,True
262665,383915,199501,2021-02-16,2022-03-28,32565.56,False
234798,356572,173710,2021-01-26,2024-06-28,5777.87,False
284350,337235,108775,2022-01-30,,82497.62,False
209432,365173,150469,2023-03-11,2023-03-21,82904.84,False
293213,326434,142277,2021-03-11,2022-12-16,71539.66,False
265242,371906,129103,2020-01-10,,28834.15,False
231984,300603,124488,2023-11-29,,44970.47,False
260818,399991,151714,2020-08-14,,91328.26,True
264637,305641,187950,2020-01-08,,14147.38,False
242199,337754,117666,2023-02-01,,88884.47,False
241123,366854,101712,2023-01-09,,50483.34,False
276455,399832,197644,2022-10-30,2023-04-17,59376.31,True
254123,306166,115524,2023-12-16,2024-04-01,56863.96,True
272713,357891,167064,2023-06-13,2023-12-25,99966.78,False
251772,307255,144105,2023-08-17,,37676.75,True
277249,323075,128992,2020-11-24,2024-03-04,13831.21,False
298488,367897,192287,2022-03-17,2022-12-07,76146.44,False
202614,383765,130600,2023-01-10,2024-01-04,63920.65,True
259245,390048,179060,2023-03-03,,93797.68,True
225235,351227,181689,2020-04-02,2020-05-27,21144.67,True
228649,312158,185207,2022-01-01,,78575.95,True
228091,314839,177495,2021-04-05,,76079.85,True
211399,387119,111788,2021-04-19,,91254.51,True
262632,308228,147569,2021-10-05,2024-06-28,79845.97,True
283884,314518,176716,2022-07-02,,99781.48,True
275689,359930,111732,2020-04-19,,6181.8,False
258576,314590,158647,2021-01-25,2021-02-17,38549.99,True
230029,327230,133379,2021-11-29,2024-02-11,68485.5,False
238597,361712,132385,2022-02-03,2022-11-24,23265.02,True
290101,396205,112385,2023-06-10,2023-12-16,72829.27,True
214375,364504,155298,2020-12-02,,59361.75,False
213619,362560,140316,2023-09-10,2023-09-26,10644.9,True
244792,310004,165992,2023-09-11,,34300.53,False
262681,340957,170925,2020-10-11,2020-11-06,42900.39,False
227652,310736,191845,2021-06-30,,63279.07,False
247508,373703,110985,2021-03-26,2021-09-28,36946.53,False
212223,316691,195146,2024-05-11,,9099.96,True
218521,372674,145950,2022-01-17,,50548.34,True
278131,345002,178898,2023-05-05,2024-02-29,51295.48,True
240187,355610,182543,2023-04-15,,3800.06,False
274655,385238,151002,2021-02-15,,90809.72,True
223553,375454,137895,2022-05-25,,60412.57,False
262320,309789,166213,2020-01-03,2020-02-17,18771.32,False
288814,351781,187383,2020-11-23,2021-05-03,24530.8,True
226022,303866,146786,2020-05-05,2023-02-07,16977.4,True
227772,368356,124958,2020-01-31,,87620.37,True
250213,385476,190624,2021-02-26,,30635.69,False
261173,338997,129470,2021-12-26,2023-12-08,33336.77,False
298707,330423,106267,2020-01-26,,75551.02,True
201708,301985,102900,2021-04-23,2021-05-01,18384.0,False
287338,391496,155347,2021-05-10,,32152.39,True
239442,396982,120978,2020-09-30,2021-09-07,71713.48,True
294591,399084,128139,2020-11-06,,49373.68,True
297117,345207,127345,2020-04-16,2020-06-15,24310.35,False
259848,315699,119667,2021-01-15,2022-06-24,10518.15,True
257738,364863,139552,2022-08-04,2024-04-06,84505.63,False
285884,344049,152933,2022-01-02,2022-04-29,35061.26,True
262847,346054,192419,2021-09-10,,13580.74,True
278214,367157,163409,2022-08-05,2024-06-27,47622.71,True
201677,379683,185666,2024-03-30,,85385.82,True
221805,332495,198228,2020-09-21,,94087.27,True
259688,320456,120707,2022-05-13,,56572.22,True
285080,376009,155405,2021-08-08,2022-02-02,94958.13,False
247207,303539,193494,2022-06-01,2024-03-19,21599.85,False
218297,359251,133709,2023-01-05,,95144.5,False
294921,384974,155290,2022-02-28,,95472.73,False
201940,372738,120416,2024-06-11,,77606.67,False
280288,362109,119683,2021-11-08,2022-08-02,11912.71,False
273770,316410,139351,2023-01-22,2023-10-17,95700.22,True
224261,305711,119730,2022-11-09,2023-06-16,64097.84,False
293773,333364,140121,2021-09-18,,17326.97,True
238764,345869,121559,2021-06-01,2021-06-22,98723.15,False
225240,326614,123731,2023-09-06,2024-02-14,44418.03,False
256682,347152,114814,2023-10-13,2024-06-30,88211.44,True
269413,372953,178260,2021-10-28,2021-12-10,70060.34,False
272866,363720,109735,2020-09-23,,74932.62,True
296458,380702,126195,2021-07-03,2023-09-07,80279.41,True
298684,305274,195416,2022-08-30,2023-05-29,92725.71,False
293188,379451,110230,2022-10-22,2023-01-27,12149.01,False
206926,330130,194437,2024-05-16,,65672.06,False
281119,340776,112589,2024-02-29,2024-04-15,12567.51,False
230189,380847,124788,2020-12-20,2024-02-09,73416.41,True
201249,376979,158368,2022-06-28,,16615.31,True
283408,393294,115363,2020-04-29,2020-12-11,14306.54,True
208175,352209,113230,2023-07-17,2024-05-31,68553.02,True
276974,344113,151931,2022-02-02,,19506.47,True
231345,319103,111837,2022-07-22,,85627.3,True
292234,333786,148541,2021-12-18,,7954.23,True
290307,340699,126352,2024-03-09,2024-06-13,27688.41,True
294924,318674,192072,2020-10-17,2023-02-20,6348.57,False
239797,319203,120066,2021-11-11,,37905.13,True
228463,336463,182036,2020-12-04,,82639.79,True
281948,398551,130106,2022-08-24,,9134.93,True
263066,305323,106621,2020-12-12,2022-12-16,83348.21,False
207846,396181,131506,2020-10-14,,59957.28,True
271741,305000,149421,2024-05-14,2024-06-19,59674.81,True
268153,320498,191384,2021-02-02,2023-01-05,43545.66,False
219528,356506,163801,2020-09-29,,1964.55,True
249308,369065,145483,2023-01-10,,58744.74,False
298170,365405,142469,2022-01-31,2023-03-07,91042.35,False
283614,362519,147739,2024-02-18,,98974.16,False
241148,317299,189944,2020-07-01,,20031.98,False
245331,379919,110307,2024-06-14,,64539.93,True
298262,371361,184593,2024-02-12,,66026.45,False
288171,323709,139096,2023-05-01,,94341.26,True
279709,316802,146297,2021-04-25,2023-12-10,31016.89,False
235928,355730,160409,2021-04-22,,20576.96,True
246495,344443,166403,2022-08-17,,7899.77,True
248818,325439,110214,2020-07-21,,66532.89,True
259671,313874,106652,2021-12-19,,38054.06,False
278895,321343,180670,2022-01-31,2022-07-17,13394.24,False
202418,343068,198599,2022-06-11,2022-09-06,22192.19,True
299690,304866,146107,2021-06-28,,50364.74,False
291276,395255,145511,2021-08-21,,86443.07,True
252168,314594,145370,2024-04-05,,68439.51,True
260585,369404,118200,2023-02-17,,87053.64,True
283274,364080,117051,2022-08-29,,47368.08,True
244531,307367,184140,2024-02-07,2024-06-19,87438.07,True
221302,344075,149209,2022-10-10,,98135.44,False
205087,315745,119254,2022-08-07,,65677.96,False
264562,364284,134461,2023-04-08,2024-02-06,64550.28,False
211601,361260,142072,2022-05-05,2023-04-11,47245.79,True
289594,385976,112946,2024-01-17,,58167.72,True
285223,328287,101874,2021-10-18,2022-12-24,85296.3,True
214119,371282,111095,2022-02-21,,47309.94,False
274115,365022,142291,2023-03-04,2024-01-26,98552.32,False
213777,365662,110326,2020-12-13,,9222.26,True
206401,365212,112996,2023-09-26,,44493.55,True
227185,385637,106983,2024-03-26,2024-06-01,70526.98,True
276454,392640,167293,2020-09-05,,3271.56,False
267566,387352,195369,2020-01-02,2021-11-06,45135.97,True
299248,377074,169701,2024-05-19,2024-06-08,65325.15,False
217232,323629,101846,2021-07-31,,17939.12,False
253814,312174,155092,2020-09-25,2022-03-06,18221.24,False
225365,368338,124762,2024-05-09,,49618.5,False
212200,350867,122965,2021-12-17,,65110.24,False
204469,303890,178445,2020-11-27,,47253.86,False
246534,361350,145336,2022-04-22,,64562.64,True
221730,343297,177509,2024-02-11,,31378.27,True
286651,368907,106665,2023-09-13,,21598.59,False
272557,328253,136111,2023-12-26,,83856.76,False
219149,397408,121962,2022-10-15,,71728.26,True
222302,361452,102885,2021-07-20,2022-12-28,23225.36,True
255548,373466,150848,2020-06-28,,32428.37,True
255073,384629,164196,2024-01-18,2024-02-15,76338.28,True
219953,321791,134342,2021-10-08,,86208.77,True
223297,337454,172651,2022-01-09,,62446.39,True
226086,399272,153123,2021-03-24,,50190.02,False
249253,307052,191506,2023-11-21,2024-04-29,21131.81,False
207664,376202,140127,2023-06-23,2023-10-05,42440.05,False
258634,345895,118500,2020-03-21,2023-05-10,38731.19,True
227974,342824,117242,2023-05-24,2024-01-19,66545.12,True
222525,392474,197594,2024-05-26,2024-06-14,75862.16,True
209197,362850,181148,2023-07-08,2024-01-17,72105.72,False
289685,385372,117621,2023-06-10,2023-10-31,7412.9,True
219607,361159,148248,2021-07-17,,53273.38,False
284574,384697,152495,2023-02-22,,63560.9,True
213312,392574,114925,2022-01-18,,67118.48,True
235877,331352,107328,2021-07-25,,24329.67,True
223060,316527,162946,2022-11-17,,89663.16,False
244040,372756,125195,2020-02-24,2021-11-21,96213.05,False
294759,310823,114090,2022-03-22,,2774.14,True
250499,382881,105510,2022-09-24,,1879.23,False
222305,345223,131968,2022-07-02,,7084.79,False
266184,308133,125002,2020-12-09,,68486.54,False
218755,324816,138431,2020-09-30,,81214.8,False
274145,323051,164788,2020-05-22,2024-06-14,36344.33,False
214607,351212,176086,2023-01-12,,15904.72,True
245991,361814,176174,2020-03-18,,83199.89,False
220536,318029,100830,2021-03-30,,96791.8,True
285724,394862,129606,2023-09-23,2024-03-06,24901.11,True
237397,374442,137688,2022-11-06,,42069.56,True
287172,398085,122738,2020-03-18,2022-05-21,87701.59,False
299989,301268,131592,2021-02-24,2023-01-11,73999.09,True
269420,363240,140905,2023-10-10,,26366.86,True
249293,340174,117700,2020-03-19,2023-07-13,14837.47,True
237587,367656,158569,2023-07-01,2023-10-05,54144.72,True
209548,332910,175904,2024-03-28,,56365.21,True
209703,393248,120352,2022-05-14,2023-10-25,99042.58,True
278809,339194,157284,2021-08-09,,21564.99,True
219596,335428,115433,2020-10-20,,17214.5,True
255894,313565,118871,2022-08-11,,15882.07,True
267350,328131,162083,2024-07-04,,80564.69,False
282360,326153,156639,2024-02-19,2024-04-03,28096.87,False
245036,372766,142601,2024-04-29,2024-05-27,12983.3,True
206057,356596,166020,2023-02-26,,20380.25,False
200956,338503,195353,2023-05-17,2024-05-12,60798.17,True
211756,331297,116862,2020-03-05,2023-06-21,53947.82,True
226922,341176,160625,2023-07-19,2024-04-02,10360.7,True
211365,352914,146293,2023-08-01,2024-02-15,47391.29,True
268201,305562,159297,2021-11-16,2023-05-12,70715.01,True
299721,340967,193266,2022-05-06,2023-05-25,54894.0,True
219158,373460,173443,2023-05-02,,14895.24,True
294749,396487,185059,2021-05-21,,8972.01,False
240495,326490,189925,2021-10-10,,94584.57,False
205744,398575,167621,2023-02-06,2024-04-28,14488.74,True
231461,391176,159504,2023-10-30,,46119.01,False
215096,309625,108267,2022-04-05,2023-08-04,38703.37,False
285844,360750,128506,2023-10-09,,83361.64,True
223211,312765,104965,2020-03-31,2021-11-10,62913.57,True
242831,314100,192631,2021-10-31,,26525.4,True
291660,373745,196925,2020-03-17,2022-10-02,30449.96,False
224863,320119,113666,2023-02-28,2023-08-28,54619.2,False
294569,391847,171433,2020-08-10,,19677.35,True
232852,331741,138415,2021-05-14,,53082.55,True
215798,362130,195433,2024-03-01,,18118.34,True
276034,392199,176200,2020-05-16,,15280.9,True
204172,384704,142111,2020-12-15,2023-09-08,87129.89,True
283629,309302,169856,2020-05-26,,96008.86,False
223672,334856,141848,2021-03-06,2022-12-14,67039.27,False
266806,350090,147942,2020-09-20,,79946.8,True
255149,366963,141969,2020-01-16,,14421.13,True
266297,338653,118363,2020-12-30,,43643.04,True
239470,343013,112813,2020-10-15,,29368.01,True
201875,339000,177508,2023-03-03,,43999.29,False
287301,371584,154263,2024-02-14,2024-05-03,92377.31,False
222241,377840,136226,2022-04-09,,62505.84,True
271989,380066,168027,2020-10-14,,76885.9,True
245964,341488,125789,2020-09-29,2023-04-18,29278.79,True
203386,331198,163636,2021-07-12,2022-10-24,11781.14,True
261049,385651,127628,2021-06-10,,26078.76,False
228089,364675,132166,2020-12-24,2023-05-23,32128.91,True
228128,334788,141045,2022-06-28,,64281.39,True
235798,348844,124134,2022-08-10,2022-10-19,19029.74,False
216549,348512,190928,2020-12-03,,58889.82,False
279565,363522,137979,2020-12-30,,69108.43,False
268593,387798,130981,2020-08-12,2021-07-24,75175.17,True
210632,367803,137208,2024-03-12,2024-05-02,5520.34,False
288199,309138,116227,2024-03-13,2024-06-14,27047.81,False
261026,375223,163600,2023-05-16,,87869.44,True
271645,341853,114589,2020-09-11,,17587.47,False
296342,307564,187722,2020-07-05,2021-05-23,55745.6,False
222037,345568,153450,2020-10-13,,63579.31,True
245826,364719,100528,2023-03-06,,34278.49,False
255124,377861,179590,2022-04-26,,2377.15,False
299134,322874,108191,2024-06-30,2024-07-01,73340.23,False
236123,386377,180198,2023-03-29,,30707.94,False
270019,328246,149770,2023-12-02,2024-03-19,81747.39,False
221324,319075,102064,2021-10-25,,11003.34,False
206246,396295,170084,2023-09-30,,14649.66,True
298032,371552,181214,2023-03-24,2023-09-03,7347.71,True
291628,311698,120672,2023-04-07,,94616.46,True
213713,360060,113148,2021-12-03,,17267.43,False
283628,393208,139245,2024-06-23,2024-06-27,63483.25,True
225401,397649,116535,2024-04-25,2024-06-25,64973.71,False
233224,305495,145552,2023-05-03,,63143.81,True
239882,387757,112222,2021-09-30,2024-03-01,13757.43,False
238960,330952,106162,2024-01-16,2024-05-02,87857.19,False
286517,314661,137096,2023-05-22,2024-02-07,54037.43,False
227222,350681,128414,2021-04-06,2023-03-01,83750.63,False
248352,338988,180341,2024-04-23,,95460.61,True
266830,345536,189525,2022-03-01,2023-05-23,97980.73,False
298790,328338,180513,2023-06-21,,32602.55,False
231280,315183,110406,2021-05-09,,91507.54,False
282308,311673,160470,2024-01-12,2024-03-03,47871.42,False
